session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
61a056c5e63f3b2d26e4bfcf,611961e2f581199d279b4a30,TIMED-OUT,2021-11-26 03:38:58.602000,,283246.015179,70,54,2,95,,,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Male,No
61a062eb7c616d83e4819d9b,5c567e2acc53750001751cb0,AWAITING REVIEW,2021-11-26 04:30:37.731000,2021-11-26 05:07:54.386000,2236.655,72,1670,6,99,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Other,English,United States,Male,No
61a0d7604e6e0ceaaa5c2edb,5d6f05f6d6cc190019007d8a,AWAITING REVIEW,2021-11-26 12:47:33.843000,2021-11-26 13:14:52.654000,1638.811,57,148,2,99,,E11857CB,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
61a112c622992bc11d451520,613f752fb5f198341063f5ce,AWAITING REVIEW,2021-11-26 17:00:58.998000,2021-11-26 17:40:38.662000,2379.664,64,118,2,98,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Male,No
61a1250e680c5825e88afcec,5eb313d87a289b0f847a7752,AWAITING REVIEW,2021-11-26 18:18:58.173000,2021-11-26 19:05:02.452000,2764.279,58,1360,6,99,,E11857CB,China,United States,DATA EXPIRED,Asian,Chinese,United States,Female,DATA EXPIRED
61a168c9c8d55a5b60a808cb,61662f37ce17f42179f03830,AWAITING REVIEW,2021-11-26 23:08:05.012000,2021-11-26 23:40:00.073000,1915.061,64,179,2,98,,E11857CB,Singapore,United States,Part-Time,Asian,English,United States,Female,No
61a1e592728da33f582f9066,610826a2f53035f320febde3,RETURNED,2021-11-27 08:00:21.865000,,181162.895858,31,17,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a1e92b9bbf882002018791,60ff61f892600d5d9c7a9ce5,AWAITING REVIEW,2021-11-27 08:15:42.699000,2021-11-27 09:07:05.814000,3083.115,24,63,0,100,,E11857CB,Bolivia,United States,Unemployed (and job seeking),Other,Spanish,Bolivia,Female,No
61a1ec59a4c052679889fd0a,60d918a5c7d2b7b2c91bc17b,AWAITING REVIEW,2021-11-27 08:29:23.182000,2021-11-27 09:01:53.952000,1950.77,53,272,5,97,,E11857CB,United States,United States,Full-Time,Asian,English,United States,Male,No
61a1ed2d9083fdfcc9036253,60c961dd88bde0638e8ee828,AWAITING REVIEW,2021-11-27 08:33:02.973000,2021-11-27 09:49:02.276000,4559.303,22,64,2,99,,E11857CB,Philippines,United States,Unemployed (and job seeking),Asian,Tagalog-Filipino,Philippines,Female,No
61a1ef2805e5d36c4fb15e8f,5dd0b075c944d1174e6e3c5a,AWAITING REVIEW,2021-11-27 08:41:12.889000,2021-11-27 09:11:51.973000,1839.084,43,696,1,100,,E11857CB,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,Yes
61a1f74479621283f6f907c9,5f4c500d2a325c74a03597c4,AWAITING REVIEW,2021-11-27 09:15:48.292000,2021-11-27 09:39:11.625000,1403.333,29,696,8,99,,E11857CB,United States,United States,DATA EXPIRED,Black,English,United States,Male,DATA EXPIRED
